Country,Year,Population_Growth_Rate,Exports of goods and services_Growth_Rate,Imports of goods and services_Growth_Rate,Gross capital formation_Growth_Rate,Final consumption expenditure_Growth_Rate,Government_Expenditure_Growth_Rate,GDP_Growth_Rate
Lesotho,1996,1.08677049903338,13.0754010448152,-0.371428169065446,-2.40492656808183,-1.8686714631604904,-8.500764154932405,0.176156621647649
Lesotho,1997,0.894123977416994,21.8843138263275,2.7422427260970403,0.333584018771349,5.77492036283895,13.502771876576581,8.82261359742322
Lesotho,1998,0.662077412362194,14.1064108937833,-4.47100603408258,-17.122397981288902,0.32545938550168,3.646906247798088,-12.294058998320804
Lesotho,1999,0.433311392453505,-13.8575049315132,-10.796445934565899,-10.7387515577561,-3.42332807588882,-7.690321531688182,0.0131889062200629
Lesotho,2000,0.21998322170366705,18.2311976680841,-6.385311475209429,-13.328353627881,-5.3684404585608485,-5.949995779403548,-3.77872874607793
Lesotho,2001,0.042178892541389,41.5619994274698,-7.16825669029501,-20.1317849569383,-16.6500840494327,-11.669048524033865,-8.41027201571703
Lesotho,2002,-0.0969755530582316,14.241248807497401,-2.14376788258804,-26.9286897137569,-3.31662155399087,0.11761720712515356,-7.02775040171459
Lesotho,2003,-0.225478014391744,33.9413250057338,43.1063439477988,42.8083808015852,48.5602554257065,48.98365146577724,47.5692304081975
Lesotho,2004,-0.383636974857382,19.494399504988802,18.5874259498228,17.3921895512783,23.8877210726934,22.05701058105096,27.349285346282002
Lesotho,2005,-0.40092999641379,-3.85833967001784,3.2568449145252,-8.43851428467656,10.624602600410695,14.22498326772541,10.8673499017404
Lesotho,2006,-0.0325676233321692,14.4080380292187,2.88842390360735,-1.8638406717065803,2.2607579592219302,0.7436171085146936,4.42111643268181
Lesotho,2007,0.33817622598366603,8.77348579833898,10.7724922558993,34.6715592057783,6.32205806366219,15.987111484355276,10.446399113468198
Lesotho,2008,0.58226386651643,4.38800787493141,1.66465006650657,17.9219046112191,0.0726202075739479,8.829801228504097,5.03948950996222
Lesotho,2009,0.7095188304443,-16.6558046797178,3.92139254647982,7.53096678177294,7.445071733559719,11.740798747059955,-1.47193820231328
Lesotho,2010,0.675801786708829,20.7821784131523,21.4216257325479,31.5497397103586,24.3854460526607,17.806807426300143,28.343196482677
Lesotho,2011,0.7381051609519179,30.7599642772296,9.115728294004107,-6.58778108154712,10.6817950313316,10.40251392200231,15.425350417926
Lesotho,2012,0.836295448199098,-15.837699764730502,2.06470238616158,35.508110221714894,-2.5050556065030296,-0.5532831503612834,-3.90297568955537
Lesotho,2013,0.935456836412584,-12.643999466582803,-16.2523681917192,-12.7056563042675,-9.428461828168713,-2.015103910991145,-4.54494483886025
Lesotho,2014,1.02717582339693,2.91670638028946,-4.37823381459944,7.7039220861311515,-3.71172191271226,-1.1781267439095466,3.18665368686823
Lesotho,2015,1.11104111124156,8.68249975828609,-4.77219687660118,-13.710466502322399,-5.33020435261841,-8.048125008626794,-3.3336459990122096
Lesotho,2016,1.19663671023322,-4.36067032320579,-6.57085447828017,-15.2826995656504,-8.437960909066941,-3.892962019968349,-10.3937641519446
Lesotho,2017,1.2475091796525,13.0553792084558,19.07306751827,-15.877257602773499,21.4466169511508,9.168828779371038,9.013722761425713
Lesotho,2018,1.26231389508144,16.3416637617852,6.03466521686517,7.05559612943442,5.791689098371132,6.322455856421505,10.8408732227734
Lesotho,2019,1.25954439842821,-13.260691970624304,-7.058735706202231,29.088634778709803,-8.905974524634301,-6.946036918350574,-4.67477774995127
Lesotho,2020,1.27591204932195,-17.9579228055347,-11.965322809965,-20.5651086045084,-8.52004280541104,-14.171353814998211,-13.120165886688499
Lesotho,2021,1.21352202652944,20.4703614544553,14.111690660316999,10.2361661527563,11.181366179933699,26.910196675758872,12.169150421436
Liberia,1972,2.61957116733637,9.13423363571956,9.284952311191393,17.790055550669,5.19810999703711,4.331450893856449,8.37209285322484
Liberia,1973,2.7061736086100203,57.7804162390162,54.5946133564765,-13.2033505695313,14.9426294786128,32.85128808275899,16.931330726230303
Liberia,1974,2.75390678064089,23.431342921149696,37.85803220525521,59.943182862604196,22.599763012855398,15.178572522728276,22.3347803333921
Liberia,1975,2.78850605952345,-0.859528573375167,11.9843422472438,92.4511540344376,6.60650967158347,13.488371774895235,20.1892745631915
Liberia,1976,2.80265034409488,15.7047312348031,19.978488709387697,-6.8758650546289015,12.1523579402615,21.994535539251704,3.62532800619077
Liberia,1977,2.88685013866889,-1.73410406565394,16.9654864010895,21.5559956011461,30.215633316483693,34.37849961589032,11.793572869881695
Liberia,1978,2.98451664279912,8.93246189364758,5.11592263815277,-10.8846307870277,11.985096283860099,15.83333299973708,9.55819882610413
Liberia,1979,3.0043479430884505,10.7200001540348,7.072548180667441,28.0878313864157,9.57486146470778,12.661870436619171,15.1996898687735
Liberia,1980,3.0179156585265297,10.820086625582599,4.52843039584645,-12.428571209990098,3.23886638069195,16.219667711143025,2.838550377827
Liberia,1981,2.9770170207678395,-11.8663406137801,-8.6482084944099,-19.208809370042502,38.4477124137462,9.945055254933477,15.022910817217099
Liberia,1982,2.91060416446782,-5.56685786125823,-14.6906756452046,19.1317517669919,3.0095597492916,11.144427663438993,3.69913682804865
Liberia,1983,3.00590642126741,-9.224441769287079,0.146290464870801,-19.1525425010243,2.21127406460028,-23.965827507992522,-0.7042897283846659
Liberia,1984,3.0838474817592503,5.5016180689011005,-14.127712924816699,1.99161463601198,-2.43246273110376,-5.263157955763608,-1.4185703920003
Liberia,1985,3.0139904718714,-3.84458085999543,-21.555285440313202,-30.9866392538073,-3.02159923701329,-14.294631459006515,-1.3922630879769498
Liberia,1986,2.9528638350082304,-2.2968948256936,0.743494420404755,-8.5629190574701,-4.58476485987781,4.005826549824931,-1.71515213934921
Liberia,1987,2.88781625944332,-4.6147149299934505,9.71709727776377,3.74592812422394,6.5060839646132,0.7703083780537634,5.0424219191268
Liberia,1988,2.8320945992938102,3.21770893599351,-9.89349773782536,-6.750392259312591,1.3756119955226498,-5.281445757385006,6.31482328574548
Liberia,1989,2.785699031701,15.2774707079198,-14.401244352440903,-15.1515155016096,-8.18767245617799,3.888481730324545,3.04756971224153
Liberia,1990,-11.878648907321699,-61.6695903334012,-41.054550826989605,-37.451319503541,-39.525102021086,-46.51089306831884,-51.112806830347395
Liberia,1991,-12.2410827381251,-61.25578257818971,-45.0080009356312,-23.005141010996,1.7938055456133,-22.820211845920845,-9.46930276674057
Liberia,1992,5.8471480521195,49.6207938639376,5.5009324561503306,-24.4362174322592,-42.857865496766294,-24.666079965988693,-35.775862032968796
Liberia,1993,3.9045106122596,-24.947540951922498,-24.9326178220786,-28.548323588109003,-28.4407333467907,-28.330957900134567,-28.232662191100804
Liberia,1994,-0.355077971334005,-17.581047184728902,-17.5810484387254,-17.5867235525608,-17.5803077143535,-17.576335691726076,-17.5810475622805
Liberia,1995,0.810465660140846,1.96479439567127,1.97121710405856,2.00435925433368,1.9642209175037,1.9667175115107405,1.96671708865852
Liberia,2018,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Libya,1972,2.7817721312145096,10.844875743408899,37.2424487001971,62.3226174636381,24.367128482663304,22.169732750525185,19.7560758071081
Libya,1973,3.55028527481175,36.2856978506435,64.0424422837465,61.612415578715,41.90803595061779,42.09474330512306,36.932021255657
Libya,1974,4.56709732393716,100.0,75.0843367463854,57.064361171302096,52.92072404389629,88.31358974253445,75.19983616491241
Libya,1975,5.15704449662897,-17.5355450283745,16.6538272738951,12.172139161099805,25.2775411316825,20.756244160693726,-2.65760199539901
Libya,1976,5.31969713431255,40.337034885624,0.34219849085233,1.82731446158486,12.5934446117133,13.434836742861387,29.814814828423
Libya,1977,5.30479418003446,19.067120149683,16.5848988807166,18.9232862295453,13.971611022472201,18.208678012856414,17.4444671008879
Libya,1978,5.28411896270564,-13.1951731441527,12.8759109071614,10.9919187525984,16.0433825497908,20.816967804731764,-1.30834635054631
Libya,1979,5.261354417613281,61.2235989741078,28.2882473281464,26.6301546843364,15.9747152553235,18.607400419851924,37.9562557117573
Libya,1980,5.17597785096259,36.166649729087894,32.9731427360566,30.7689497542375,35.487531542856296,17.138542086914587,34.7778462726179
Libya,1981,5.039119457795531,-32.555023701281904,36.661674250393204,20.6338337989203,32.1770072481011,27.22781954936677,-12.436939990396302
Libya,1982,4.93063176109369,-6.91727701683525,-23.5508425125824,-22.811021652024607,-5.4119762403079115,-2.9999079753186275,-1.76931325176453
Libya,1983,4.84266061381302,-9.77463762012034,-14.7190122826233,-11.921775127834199,-2.974807921913,-0.5998345600504384,-3.19913812306095
Libya,1984,4.11716699887136,-10.479842438804901,-5.557716051821751,-1.7364077969502,-8.906632049636869,-6.707359539717452,-8.993549417146587
Libya,1985,3.35992203216846,-6.67531384667379,-29.9623096641222,-19.703553598276397,-0.768296810565283,-2.5130112706470142,3.2907789343832303
Libya,1986,3.14297400899434,-37.161253938181204,-28.4762548630978,-11.062353593946199,-12.8392598532904,-13.468078262452776,-18.6271847427988
Libya,1987,2.94278323522214,-26.7078167934258,12.541094756560199,-24.0547453123148,15.102344043210303,-16.510212897465788,-6.89669064727042
Libya,1988,2.80234431058357,1.17925605366879,9.378236144619429,22.4558364080799,13.337655235882304,41.26423023463981,12.8841005561957
Libya,1989,2.6973827353281496,27.7514444244797,7.986572826078348,-3.32402289523288,2.5217580591670696,9.454810438504047,5.85988871209262
Libya,1990,2.58934412773526,55.26490906092529,12.5890923792856,25.443593459122898,-1.96266147489315,-16.157645392475718,14.896317821803601
Libya,1991,2.47789523819188,-5.63506290039621,9.41398456471038,-22.040261397928,27.4060995539564,20.016350497991354,10.682270013067699
Libya,1992,2.3687168799607403,-4.19860293316939,-12.3098312655038,-1.78321608337969,4.51419899057266,15.611406262904826,5.92408386626386
Libya,1993,2.2531846059008,-16.4647339754285,12.070182990924804,21.131845393376697,-4.8122671854541705,-28.414651085263863,-9.52275183051093
Libya,1994,2.1193979278191,-10.6874398189607,-22.7467630184849,-6.3544937558585,-11.2698558204801,-7.630126117258463,-6.68459024574028
Libya,1995,1.97718482079143,-0.769300506715209,-21.081212126936,-31.5684459750029,-9.910404390342801,-9.280822818699141,-8.05940704092036
Libya,1996,1.83819653361891,8.587960186122201,17.8199467513514,40.9581599726721,8.73648288826185,18.104308353153773,10.574346160254901
Libya,1997,1.7070305676312398,-0.80698222516462,-2.9664697516401404,-15.4080052917835,10.0527052599729,4.8715212612105985,6.104664914370531
Libya,1998,1.6036403795244,-34.8846397542081,-13.901453563152199,-12.8268328267411,-2.46677070252354,0.19635408253788625,-9.93315555692918
Libya,1999,1.5466088679255,38.66195131689121,-7.27929483118475,5.25543304631084,3.2197609443653703,-5.807191553631352,12.5197494771068
Libya,2000,1.91364251231416,68.895505359628,1.86380392119986,33.2673537620482,-6.67505140806764,7.4074738475127235,14.3601900452579
Libya,2001,2.3497756455646,-13.0617168185527,-0.792171452492396,100.0,-52.264741956179705,-26.51284867558925,-11.4611935167592
Libya,2002,2.45284420752718,-5.71559205037197,64.1874546900964,-27.2109260207351,-22.9053430653195,-42.87061474967443,-34.495897698522
Libya,2003,2.54036481795918,38.7495519914429,21.766227611787706,1.03009190783067,31.5598521444745,-9.020311995910204,21.909226635560497
Libya,2004,2.61467412376157,40.7964110631968,2.71341084621374,-11.106687886157,27.5234508580027,52.64894485008873,29.207724239439894
Libya,2005,2.64477070407835,45.3493864070434,14.633459275784302,29.3897985922189,15.7362375144802,6.530307055837701,39.0059984525977
Libya,2006,2.31900179274153,36.787762191595895,13.020632816528199,-5.4166315525415705,7.638216370098599,22.861296862258172,23.0110452762291
Libya,2007,2.0726661955757297,15.721069823715697,28.077437276317802,2.78332987237888,26.059465696333103,50.68461602141734,13.2105575719685
Libya,2008,2.15170069689627,28.6398881935496,26.699740350244106,44.4960308358704,15.623510696739599,14.964723039301276,27.4538875918863
Libya,2009,2.11646064700716,-40.165491919192704,6.86387473362168,-15.7810589976652,15.9395249241538,5.791965968968915,-29.8719477445429
Libya,2010,2.07221764252047,29.9139513916238,-11.1683819738245,-5.658129983954848,2.8345699199024303,18.70693653534621,23.964171371655397
Libya,2011,-4.6804769201668295,-63.2187246850937,-50.0536288524879,-72.7545897171489,9.36746558169765,59.96801806871274,-36.098789867319
Libya,2012,-5.14310295901897,100.0,100.0,100.0,20.932293587565802,7.135158022326249,92.11629102743521
Libya,2013,1.96513721768964,-27.07317014667011,20.6089340440507,16.0248157259799,7.20955031144896,5.789597355838505,-18.5744832669929
Libya,2014,1.88034827786642,-59.0139267026129,-27.400427245486004,-7.92692576521326,0.731681914282633,2.5529308393600125,-23.860834442246297
Libya,2015,1.54927281541232,-41.45387774617621,-33.5096492252713,-43.7155872173568,-5.93992016543383,1.2197325610055154,-15.0853954954122
Libya,2016,1.45280339005222,-32.8065251393859,-21.6124340255136,-18.6580844425275,5.77751191878204,-2.4189002932130554,2.4520527555451803
Libya,2017,1.5291627322675,100.0,3.20831756807467,33.6475702046974,8.907211956128462,11.895875420764046,34.5514845817853
Libya,2018,1.56048803898116,66.318412567506,35.5986246625855,26.0673752132166,-0.22223609383194,0.21146391928275046,14.188443133966201
Libya,2019,1.40935346344039,-2.34688485923113,32.1842338259222,-15.484307342388101,1.9590198043039504,1.789291106982005,-9.69133848524861
Libya,2020,1.2917165974942,-42.2888076191231,-49.0793390124362,-31.541592190006103,-34.630522956193104,-34.658189757840425,-32.3622806634588
Libya,2021,1.22235811493396,-9.627138030759179,-10.184192375209301,-15.5148346429854,-18.084506719956106,-18.01913984699327,-16.7290676644618
Liechtenstein,1972,1.65450573964771,17.282384369026598,15.0221886148005,16.572635677857804,19.213448088921602,18.81895712514514,19.1157769826937
Liechtenstein,1973,1.72815800301742,35.6409140811726,36.50865556751489,32.470521636261,35.628474266252,38.79898540205517,34.4154778225712
Liechtenstein,1974,1.73924767426183,26.6117399015058,29.545248381473304,20.054888989740103,21.865854951399,24.56715882558527,20.3630812238748
Liechtenstein,1975,1.73160173160173,11.1661471097473,-4.6355278770926125,-15.345725376641099,20.643845902076002,24.86710290997773,15.1238883868803
Liechtenstein,1976,1.67607468519321,20.654789286032802,19.6626800952932,1.80826708470174,15.4571369324857,17.700719888253126,12.806017707934101
Liechtenstein,1977,1.6527160915613202,27.2803457955032,31.228599427841893,16.6859521054823,17.8681848128031,14.84450983416341,16.663334365530602
Liechtenstein,1978,1.68886274839306,33.0223638871498,33.1420568406035,45.4560795214046,37.446289637776,37.919742985535,38.9640109894618
Liechtenstein,1979,1.69799628175997,20.8298666422135,31.7464134554253,31.9504794055972,21.2849567429298,20.75516260342607,20.011861862063306
Liechtenstein,1980,1.57214819629509,13.5719484693573,22.693909027111502,24.439220074252898,8.81195566019137,7.4291000317830775,9.214035006526947
Liechtenstein,1981,1.3718353797544198,-7.52456382687745,-12.8457590838326,-19.044736496425106,-11.464143504530306,-9.719051859072517,-11.2114245279933
Liechtenstein,1982,1.35327073305453,-5.12149205404417,-5.26262149921993,2.20750832873812,3.91287854822286,5.988968002115502,3.37718093195724
Liechtenstein,1983,1.42473432208338,-1.5487016973595402,2.1603830192407503,3.08387836712031,3.0318053201787003,4.366632503720402,1.48024027147117
Liechtenstein,1984,1.400882748033,9.24171137366933,0.290664024149589,-9.10054592541986,-2.8861558588622898,-2.5399499323152996,-0.568350466815015
Liechtenstein,1985,1.3815291445874198,8.46525867172258,9.09853669185667,10.5308601045069,6.7045765888016495,8.579778241273562,7.41487572496866
Liechtenstein,1986,1.39630390143736,36.128800885469104,41.2676626189144,59.505798876596,46.8446629102094,50.102299536245965,48.0317410289835
Liechtenstein,1987,1.41021392540225,18.016370451441,16.3247146333072,24.043464336742396,25.7247218106572,25.299494229169483,25.9311113061411
Liechtenstein,1988,1.45958899135865,17.797337878652698,17.8768608845122,18.3940647219841,12.5364088922689,16.58943561249513,14.450930147397301
Liechtenstein,1989,1.4779559118236398,5.70393037543457,6.0079201747095885,2.28651877826122,-1.510827912222,3.9498230062680273,-0.161819349295588
Liechtenstein,1990,1.43879818034347,11.718907180105699,14.156842700945699,27.301400476975196,19.4403079790643,22.67050502999539,20.9895568295578
Liechtenstein,1991,1.4010081696506,3.99374269820862,0.7476009472711541,-2.22159823488434,11.221042813749099,12.342582052635677,8.14044661321005
Liechtenstein,1992,1.41593527153045,9.49812811217785,6.16925421319296,-3.57399133095984,9.71678656220116,11.168421439228027,7.07399603956899
Liechtenstein,1993,1.45701632804839,-1.05872325624665,-4.6312599998516,-5.52111338238743,-1.38407490966961,-2.6459212032239665,-1.09890362087838
Liechtenstein,1994,1.44942023190723,9.720999778850391,9.265021489292929,14.9201075832294,10.3880634134715,11.451330923553215,11.6767784623823
Liechtenstein,1995,1.45498735507603,17.9450150123435,19.2694163214634,28.48018553877349,17.0192366744331,14.896196488998426,20.025105161514002
Liechtenstein,1996,1.44707024927159,3.3480664551651604,4.940806175320152,-0.806637375887409,2.22056172817375,1.6052656079277527,0.8440854903609009
Liechtenstein,1997,1.38175319909372,6.895967827252918,4.8461051742296,-11.1234434630604,-5.2687930268102505,-7.7753012393844925,-5.68626844600634
Liechtenstein,1998,1.32200188857412,5.74779322623446,7.36740431733033,12.213240368712402,6.08822460685354,4.338795314913657,6.98666815866024
Liechtenstein,1999,1.32028580304441,9.16765640540104,9.07746862885063,5.795585485540348,7.92883584683437,7.584371580945293,7.43668301125313
Liechtenstein,2000,1.2601563697685,2.50096131857924,0.656805747780708,-6.46682749438504,-8.57978245364192,-8.307917123684794,-6.7645699619864414
Liechtenstein,2001,1.05977108944468,-2.11801659535871,-1.3411715966698898,1.7295780906022298,0.480596311140768,0.3503664998455225,0.31845061185467
Liechtenstein,2002,0.949784276126552,4.29669081788919,1.19399899654204,1.5627877167528603,8.648705010296531,11.531592841240213,7.898598686700258
Liechtenstein,2003,0.911168491971636,12.247800036190199,12.329625854962002,12.7203164589868,15.003944197016098,16.157641525834787,14.2149447471855
Liechtenstein,2004,0.8823529411764671,20.8212506669491,15.985144291814699,5.364414068613209,11.467922555110002,10.248111358175894,12.4908949076997
Liechtenstein,2005,0.883381924198256,11.0627815953012,15.8678504845524,17.688971102416,4.20266286070898,3.3113277016460607,5.90503812263569
Liechtenstein,2006,0.826517931971215,15.0531678265413,12.485371313464999,12.523572043873198,5.7233665745692015,4.42636308552371,9.34148043597202
Liechtenstein,2007,0.748086789532509,25.018900234284896,19.932908147346197,10.2733219538435,11.9884419195171,11.502685091582654,15.032858149632402
Liechtenstein,2008,0.7140825035561791,13.353312553113899,14.7402155350333,13.203997063322198,9.889154289840713,11.989613399418664,10.432610035500302
Liechtenstein,2009,0.7739894353266941,-18.7516873311828,-15.0320251748186,-8.342612418294179,-8.2902752758772,-4.742892822916467,-11.356991529407
Liechtenstein,2010,0.703573931324452,26.1005973262849,20.4463482439483,2.8142007253914203,11.1845103621858,10.744839271811042,12.831128702697802
Liechtenstein,2011,0.732060346267338,15.5661752072353,20.7682611713955,24.607662639453398,12.250064104442899,13.859048384802875,12.9343371706155
Liechtenstein,2012,0.873193511840608,-2.7670619186302203,-5.82419195759856,-12.085722115120499,-4.873852430582058,-4.5124866145907285,-4.941126710105371
Liechtenstein,2013,0.8245445829338391,12.166953533309,11.2412806731401,0.549636030750511,6.20577726298916,6.867669679980358,5.92061255054234
Liechtenstein,2014,0.787915013856443,-6.89102261254084,-8.14502765644794,8.66660709304223,3.32356326353879,4.7066537963195385,4.15755316790913
Liechtenstein,2015,0.6981884839335699,-7.927057420561099,-8.99185685920495,-8.44473399799252,-5.307692454056942,-5.551748292087932,-5.842132897176759
Liechtenstein,2016,0.679962521750776,4.72765795267606,6.03213256476804,-0.234773318659942,-0.518632945535602,-0.6403234968232252,-0.497942674807894
Liechtenstein,2017,0.744502645643319,2.8612049346454502,4.06064138860993,5.34543811138374,4.38901763812482,3.402165259320178,3.79990363707942
Liechtenstein,2018,0.7706722267676541,5.0808051933209,2.66748521188817,2.09701160405901,1.5378192905629298,1.2781231632943646,3.37190326560947
Liechtenstein,2019,0.7883502265524809,-4.87483170709612,-4.21381853221587,-2.13152626091603,-3.95078002110479,-3.3796329704409933,-3.96911067816742
Liechtenstein,2020,0.712021204719093,-9.48562142144876,-5.09635305286291,6.69282443514116,-4.87846725156965,1.1209321037974451,-4.85451670106771
Liechtenstein,2021,0.730209515945912,21.2362351651264,11.3157785909775,-10.248122774175698,6.0218120267227615,6.0553853552197,8.05836366833894
Lithuania,1992,0.0610793675899667,-36.5863791328298,-23.7517887077918,-47.8654900022805,-2.90172605052526,-2.8549840188587194,-19.4645331192729
Lithuania,1993,-0.190055066967143,100.0,100.0,4.46543821312093,-5.78751835583177,1.9795800680051159,-14.2411545324482
Lithuania,1994,-0.477019042752224,-38.1753152028761,-37.380058710107896,-11.4532689996761,-8.264354109073889,16.514252618919567,-7.83917491705914
Lithuania,1995,-0.6150184486969239,-4.87828903871078,4.90989563268622,28.7074947363586,7.06731553591784,17.73553593924482,5.45597063753551
Lithuania,1996,-0.673690985990593,41.2624509879326,34.174904560046805,15.8930387052197,25.6218210941062,25.563466902425525,25.128612096711198
Lithuania,1997,-0.7287974117294308,29.4023351281397,29.665724252020397,40.7770561160349,16.976356309951697,21.107499139440613,20.711102257007
Lithuania,1998,-0.7953133186969209,-3.36193510284917,1.9559660445399096,9.984849015915447,13.1156711842434,19.00731494698797,11.0777410987418
Lithuania,1999,-0.861162566736961,-19.1228721038016,-18.084658513194498,-14.328232007416199,-0.6284780743791241,-10.749882677337997,-2.38411503199004
Lithuania,2000,-0.944070684633557,25.0529300085728,10.941089603399599,-7.545076033502692,3.58298800935636,-0.4328571086271493,5.04205158404806
Lithuania,2001,-1.09719396705834,21.3239233979287,17.526080779616002,7.63043709853159,4.99729242965425,0.21077543733079016,6.1832965906610085
Lithuania,2002,-1.24554020598054,25.2363449193367,24.768847463857398,26.995456620605196,14.465994408015804,13.29712698864558,16.5001888031792
Lithuania,2003,-1.31190662492366,28.453069301394105,29.077657832530107,39.083403428959606,30.1103911977147,25.24649746704113,31.740199126266305
Lithuania,2004,-1.35701470598831,27.103996216170398,29.3011133973291,25.4966515641171,20.9593732033346,18.06372451440499,20.45741645939789
Lithuania,2005,-1.43335852867023,30.4700595948958,28.90374732956809,22.3730909497145,13.755866167884,11.446766214262329,15.422440622334301
Lithuania,2006,-1.49994086318409,19.5560981412917,24.7198324718024,28.323705163392802,16.0523150723177,19.441304279761926,15.557210804234
Lithuania,2007,-1.52016351824232,19.0884554947533,26.545125190603198,57.7090248983988,27.5567080212074,19.977897333115415,31.5325917433541
Lithuania,2008,-1.46802761749874,34.4951285608246,28.880104602011198,4.92054043185581,24.5461264605791,28.919673292674023,20.5368178857312
Lithuania,2009,-1.36147188698099,-29.7639971099219,-39.5525547466477,-64.83122495903129,-16.5933055589258,-11.036418464029039,-21.8546760116675
Lithuania,2010,-1.30357722846149,22.6463029101813,22.3299090658181,42.2558124275734,-6.490582773953871,-7.300454132532629,-0.6641853748920561
Lithuania,2011,-1.24946679201368,33.7554278133019,34.471824962675,42.1909152785263,12.937684883701401,8.330159838630102,17.350701444786
Lithuania,2012,-1.17610889483766,5.761463460318401,1.20775950352556,-11.3463240123947,-2.79992374401034,-6.117167270128743,-1.4657497686855805
Lithuania,2013,-1.14750528915977,8.92759072343931,7.75979866312392,7.03077139891197,7.49154488624148,3.3620405699096967,8.31565623189045
Lithuania,2014,-1.09841228536263,-4.0643831577663,-4.72273821663554,4.94671652631082,3.8134649373405294,4.1609858366461685,4.4288598959654415
Lithuania,2015,-1.04049280666941,-18.852280876142302,-15.5501306630701,-7.5736230379762,-13.4623532371159,-11.657452329736385,-14.731297821961801
Lithuania,2016,-1.01533016281655,2.06366879127268,-0.467842541788365,-6.2053651448666205,4.3086403490095,2.571158707970268,3.8610762367355
Lithuania,2017,-0.99612328981451,20.888609257113398,18.3450174529451,10.863320152623801,8.84476747886497,6.4470652083182145,11.0201312944764
Lithuania,2018,-0.975124378109448,15.0103215852894,15.881353063948,19.4436228846148,11.5810862358107,13.052713742816556,12.5478077142879
Lithuania,2019,-0.94032671703067,4.73085387595195,-0.0580498113412097,-11.3604965380855,0.73588245776528,5.101383953916527,1.8605998480489097
Lithuania,2020,-1.01141314591396,-1.64418247961135,-7.79460022067235,-18.2952454502964,3.54189706587229,13.83871400236265,3.82658453188342
Lithuania,2021,-1.19194388332736,28.441132022115003,38.8657744890614,64.9447182804064,15.4413526527315,10.598485334321484,16.8851431987608
Luxembourg,1972,1.2012714528425,17.733102487709,13.8610178138127,20.2879400013125,22.9614983928518,25.62653005406464,25.2084160404888
Luxembourg,1973,0.8977718960121891,47.916328282021,36.9622825668378,30.3068621505651,26.4742976883639,31.67099512933947,37.2380913050425
Luxembourg,1974,0.630323094282125,40.15316763842209,29.6721425649926,-4.55821216123578,16.8491970390943,23.97991789557093,21.9867311024106
Luxembourg,1975,0.648572656358936,-11.6105247602635,6.1712131528175,6.078035550290999,23.952553933884396,27.81693427156826,-1.8987076707159
Luxembourg,1976,0.6285591490276179,4.46057646221924,2.3360098032762098,8.95961168357342,7.573146242119662,8.157360086220766,9.61662234522286
Luxembourg,1977,0.668185866941661,9.09094909348202,11.324728613424098,-0.7883232736984991,17.083496001059,19.30340642721433,10.6801576983321
Luxembourg,1978,0.7820982674932471,20.1092917245672,23.920466246447106,52.2378320522946,21.4830044531275,22.66947572069505,24.5296777032929
Luxembourg,1979,0.515967862098376,26.8934973896206,23.307714544836198,3.4048420494661804,17.325612842669194,19.431418649584447,16.9181445367258
Luxembourg,1980,0.222906770414299,6.23130650459911,12.0978480370315,24.7772083052208,11.541814462330501,13.954190842853675,9.11541639016042
Luxembourg,1981,0.201242092587849,-17.829162871923995,-15.7712040062214,-18.322903848747803,-12.8671818681219,-12.417141146517329,-16.0523553843284
Luxembourg,1982,0.15007970412075305,-6.456267777371861,-7.795581263001178,-7.80631699081349,-10.791734249523001,-14.030230986535047,-8.933339208288109
Luxembourg,1983,0.115062188373249,-0.332183105939887,-2.3365591564521404,-3.66931890691438,-3.43571856019589,-5.645512027633581,-1.69510253019848
Luxembourg,1984,0.0927648861646313,9.90338516449633,8.27576620981616,-0.34564281869925395,-4.37872770995534,-4.4476278817742525,-1.89622241449313
Luxembourg,1985,0.18781832746002,10.6390232799904,7.30598978163936,-15.418403446289899,4.70595639398061,5.6549505539999165,3.1256019480616097
Luxembourg,1986,0.464981744554737,33.6726631584822,32.9094595674967,74.8433056027216,38.8968456881731,42.78645826721288,46.06839494240421
Luxembourg,1987,0.63992177526686,20.9954520488822,26.8421160933675,41.6459133753679,27.5150149703584,31.621963729333906,24.460444051859398
Luxembourg,1988,0.7842904411566199,15.0075541508275,13.094801988733499,16.8875680894144,9.49193800897001,7.627738638866477,13.1899338913394
Luxembourg,1989,0.9418046659097172,9.56151614226479,5.76075245522678,5.22999571063875,1.71054948522844,3.820184804925475,6.5735110416567695
Luxembourg,1990,1.14551305348999,24.679793105334802,25.7376009803125,31.0439726071058,27.796739512911,30.217685224682487,27.3069518542418
Luxembourg,1991,1.34603834058546,8.14217645042232,9.43837323194505,15.713994235106,7.45109428163381,4.8304138574970485,8.25865590134449
Luxembourg,1992,1.32427878954137,11.0486781087141,5.74641423330395,-2.4207669581971403,10.258867461465,16.701338650399133,12.182814154634302
Luxembourg,1993,1.32331756556565,2.8910299470311203,0.889459016888527,3.38254847075787,-0.431918387126784,1.9961950263696515,2.61397021971452
Luxembourg,1994,1.3476280385281398,14.8437694035813,12.654937267842698,5.15570707847687,9.75799031354129,8.013135692350629,11.161643487409899
Luxembourg,1995,1.39089599868671,20.4964682727743,19.7970400636366,10.003182822422499,19.015491576313103,22.058754203712304,17.798660534981398
Luxembourg,1996,1.3656825346204298,3.55790708113696,3.25008901099923,-3.678391703569981,-0.0021465217286964398,2.487667743840261,0.19909696813600306
